Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2018-168389,43416,17/12/2018,Standard Class,DV-13045
CA-2015-130421,42066,42188,Standard Class,SC-20020
CA-2018-142125,21/10/2018,27/10/2018,Standard Class,JB-15400
CA-2018-142125,21/10/2018,27/10/2018,Standard Class,JB-15400
CA-2018-141138,43384,16/11/2018,Standard Class,GH-14425
CA-2018-152135,16/03/2018,18/03/2018,Second Class,MG-17650
CA-2017-151974,22/09/2017,29/09/2017,Standard Class,RD-19660
CA-2018-154102,43253,13/02/2018,Standard Class,SN-20560
CA-2016-139780,31/12/2016,42767,Second Class,AH-10690
CA-2017-114748,42988,14/10/2017,Standard Class,MZ-17335
CA-2017-114748,42988,14/10/2017,Standard Class,MZ-17335
US-2015-115189,30/12/2015,42430,Second Class,AR-10345
US-2015-115189,30/12/2015,42430,Second Class,AR-10345
CA-2017-163594,43073,14/04/2017,First Class,JF-15295
CA-2017-163594,43073,14/04/2017,First Class,JF-15295
CA-2017-163594,43073,14/04/2017,First Class,JF-15295
CA-2017-127243,28/11/2017,42837,Standard Class,DS-13180
CA-2017-127243,28/11/2017,42837,Standard Class,DS-13180
CA-2017-127243,28/11/2017,42837,Standard Class,DS-13180
CA-2017-127243,28/11/2017,42837,Standard Class,DS-13180
CA-2017-127243,28/11/2017,42837,Standard Class,DS-13180
CA-2018-161851,15/04/2018,17/04/2018,First Class,BP-11095
CA-2016-110345,42616,42677,Second Class,TG-21310
CA-2015-107769,28/10/2015,42015,Standard Class,BT-11395
US-2018-123862,43282,43344,Second Class,JF-15190
US-2018-123862,43282,43344,Second Class,JF-15190
US-2018-123862,43282,43344,Second Class,JF-15190
US-2018-123862,43282,43344,Second Class,JF-15190
CA-2018-100580,13/08/2018,20/08/2018,Standard Class,MK-17905
US-2018-145597,43142,43231,First Class,GG-14650
CA-2015-132787,19/09/2015,23/09/2015,Standard Class,MC-18130
CA-2016-136224,31/05/2016,31/05/2016,Same Day,ML-18265
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2017-105732,13/09/2017,18/09/2017,Standard Class,AG-10270
CA-2018-108035,29/11/2018,43171,Standard Class,TT-21070
CA-2018-108035,29/11/2018,43171,Standard Class,TT-21070
CA-2018-160031,43202,43293,Second Class,LT-16765
CA-2018-147844,43136,43256,Standard Class,DD-13570
CA-2018-147844,43136,43256,Standard Class,DD-13570
CA-2018-147844,43136,43256,Standard Class,DD-13570
CA-2017-110975,25/12/2017,30/12/2017,Standard Class,DB-12970
CA-2017-110975,25/12/2017,30/12/2017,Standard Class,DB-12970
CA-2015-141649,30/09/2015,30/09/2015,Same Day,DM-12955
CA-2015-124807,42345,15/07/2015,Second Class,ME-17725
CA-2015-124807,42345,15/07/2015,Second Class,ME-17725
CA-2017-110009,42956,13/09/2017,Standard Class,TR-21325
CA-2017-110009,42956,13/09/2017,Standard Class,TR-21325
CA-2018-168172,43259,43381,Standard Class,SH-20395
CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535
CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535
CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535
CA-2016-100146,14/05/2016,19/05/2016,Standard Class,CB-12535
CA-2018-152079,20/01/2018,21/01/2018,First Class,ML-17410
CA-2017-129728,30/05/2017,42892,Standard Class,JG-15310
CA-2015-121769,42220,42342,Standard Class,JS-15880
CA-2015-103058,23/07/2015,24/07/2015,First Class,AG-10270
CA-2018-121125,30/05/2018,43165,Standard Class,MG-17890
CA-2018-121125,30/05/2018,43165,Standard Class,MG-17890
CA-2018-121125,30/05/2018,43165,Standard Class,MG-17890
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
US-2017-114013,13/03/2017,15/03/2017,Second Class,SC-20770
CA-2018-135069,43377,14/04/2018,Standard Class,BS-11755
CA-2018-135069,43377,14/04/2018,Standard Class,BS-11755
CA-2017-101693,25/06/2017,27/06/2017,Second Class,LC-17140
CA-2017-101693,25/06/2017,27/06/2017,Second Class,LC-17140
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440
CA-2015-161249,42255,13/08/2015,Standard Class,RD-19720
CA-2015-161249,42255,13/08/2015,Standard Class,RD-19720
CA-2016-148180,26/07/2016,31/07/2016,Standard Class,BP-11095
CA-2016-148180,26/07/2016,31/07/2016,Standard Class,BP-11095
CA-2016-148180,26/07/2016,31/07/2016,Standard Class,BP-11095
CA-2015-165568,15/02/2015,19/02/2015,Standard Class,BF-11020
CA-2016-145457,24/03/2016,27/03/2016,Second Class,CP-12085
US-2018-163657,43140,43260,Standard Class,JL-15235
US-2018-163657,43140,43260,Standard Class,JL-15235
CA-2016-120446,16/11/2016,18/11/2016,First Class,JG-15805
CA-2015-109932,42259,42320,First Class,VP-21760
CA-2015-109932,42259,42320,First Class,VP-21760
CA-2018-127474,43161,43283,Second Class,RD-19810
CA-2018-127474,43161,43283,Second Class,RD-19810
CA-2018-127474,43161,43283,Second Class,RD-19810
CA-2018-127474,43161,43283,Second Class,RD-19810
CA-2018-115448,43415,14/11/2018,First Class,MH-18025
CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125
CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125
CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125
CA-2018-105669,17/09/2018,22/09/2018,Second Class,SJ-20125
CA-2018-134796,25/06/2018,43107,Standard Class,FM-14380
CA-2017-137743,30/07/2017,42833,Standard Class,KH-16360
CA-2017-137743,30/07/2017,42833,Standard Class,KH-16360
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840
CA-2016-137974,16/04/2016,18/04/2016,First Class,LL-16840
US-2016-136987,42678,14/04/2016,Second Class,AR-10540
US-2016-136987,42678,14/04/2016,Second Class,AR-10540
CA-2016-138485,27/02/2016,42372,Second Class,NP-18670
CA-2017-103709,42956,15/09/2017,Standard Class,LP-17095
CA-2017-103709,42956,15/09/2017,Standard Class,LP-17095
CA-2017-103709,42956,15/09/2017,Standard Class,LP-17095
CA-2017-138282,19/05/2017,23/05/2017,Standard Class,AH-10690
CA-2018-148985,43415,15/11/2018,Second Class,TB-21190
CA-2015-138100,15/09/2015,20/09/2015,Standard Class,AA-10315
CA-2015-138100,15/09/2015,20/09/2015,Standard Class,AA-10315
CA-2016-100734,15/09/2016,20/09/2016,Standard Class,AC-10615
CA-2016-100734,15/09/2016,20/09/2016,Standard Class,AC-10615
CA-2017-139997,42742,42801,First Class,EM-14140
CA-2017-109652,43012,15/04/2017,Standard Class,QJ-19255
CA-2015-167199,42156,42278,Standard Class,ME-17320
CA-2015-167199,42156,42278,Standard Class,ME-17320
CA-2015-167199,42156,42278,Standard Class,ME-17320
CA-2015-167199,42156,42278,Standard Class,ME-17320
CA-2015-167199,42156,42278,Standard Class,ME-17320
CA-2015-167199,42156,42278,Standard Class,ME-17320
CA-2015-167199,42156,42278,Standard Class,ME-17320
CA-2017-124583,42744,42803,Second Class,LB-16795
CA-2015-113964,23/09/2015,30/09/2015,Standard Class,JP-16135
CA-2015-129938,15/12/2015,17/12/2015,Second Class,EB-13705
CA-2018-135111,28/12/2018,43497,Standard Class,CS-12400
CA-2018-135111,28/12/2018,43497,Standard Class,CS-12400
US-2016-134558,19/12/2016,24/12/2016,Second Class,PM-19135
US-2016-134558,19/12/2016,24/12/2016,Second Class,PM-19135
US-2016-134558,19/12/2016,24/12/2016,Second Class,PM-19135
CA-2018-157196,43231,43354,Standard Class,AA-10645
CA-2016-108672,42652,16/09/2016,Standard Class,FA-14230
US-2018-118598,16/11/2018,16/11/2018,Same Day,CM-12190
US-2018-160836,43413,16/09/2018,Standard Class,CC-12475
US-2018-160836,43413,16/09/2018,Standard Class,CC-12475
US-2018-160836,43413,16/09/2018,Standard Class,CC-12475
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295
CA-2018-121048,14/07/2018,18/07/2018,Standard Class,TC-21295
US-2018-120147,30/03/2018,30/03/2018,Same Day,TB-21400
US-2018-120147,30/03/2018,30/03/2018,Same Day,TB-21400
CA-2017-158043,31/01/2017,42827,Second Class,JK-15325
US-2018-106579,43318,13/06/2018,Standard Class,BW-11200
CA-2015-115889,42046,42166,Standard Class,SH-20395
CA-2015-115889,42046,42166,Standard Class,SH-20395
US-2018-161935,14/07/2018,18/07/2018,Standard Class,JL-15835
US-2018-161935,14/07/2018,18/07/2018,Standard Class,JL-15835
US-2018-161935,14/07/2018,18/07/2018,Standard Class,JL-15835
US-2018-161935,14/07/2018,18/07/2018,Standard Class,JL-15835
US-2018-161935,14/07/2018,18/07/2018,Standard Class,JL-15835
US-2018-161935,14/07/2018,18/07/2018,Standard Class,JL-15835
US-2018-167920,43355,43446,Second Class,JL-15835
US-2018-167920,43355,43446,Second Class,JL-15835
US-2018-167920,43355,43446,Second Class,JL-15835
US-2018-167920,43355,43446,Second Class,JL-15835
US-2018-167920,43355,43446,Second Class,JL-15835
US-2018-167920,43355,43446,Second Class,JL-15835
US-2018-167920,43355,43446,Second Class,JL-15835
CA-2017-162383,42864,43048,Standard Class,MD-17350
CA-2017-162383,42864,43048,Standard Class,MD-17350
CA-2017-162383,42864,43048,Standard Class,MD-17350
CA-2015-125731,42286,16/09/2015,Standard Class,CL-12565
CA-2015-125731,42286,16/09/2015,Standard Class,CL-12565
US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885
US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885
US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885
US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885
US-2018-106145,26/09/2018,26/09/2018,Same Day,RA-19885
CA-2017-107146,17/06/2017,19/06/2017,First Class,LC-16885
CA-2017-107146,17/06/2017,19/06/2017,First Class,LC-16885
US-2018-134642,25/02/2018,43103,Standard Class,SW-20245
US-2018-134642,25/02/2018,43103,Standard Class,SW-20245
US-2018-160143,31/03/2018,43285,Standard Class,HG-14965
CA-2018-103415,43171,43324,Standard Class,MV-17485
CA-2017-106460,19/02/2017,22/02/2017,Second Class,GT-14710
US-2018-112347,43143,43263,Standard Class,BS-11380
US-2018-112347,43143,43263,Standard Class,BS-11380
US-2018-112347,43143,43263,Standard Class,BS-11380
US-2018-112347,43143,43263,Standard Class,BS-11380
US-2018-112347,43143,43263,Standard Class,BS-11380
US-2018-112347,43143,43263,Standard Class,BS-11380
US-2018-112347,43143,43263,Standard Class,BS-11380
CA-2015-103492,42287,15/10/2015,Standard Class,CM-12715
CA-2015-103492,42287,15/10/2015,Standard Class,CM-12715
CA-2015-103492,42287,15/10/2015,Standard Class,CM-12715
CA-2015-103492,42287,15/10/2015,Standard Class,CM-12715
CA-2017-136595,42864,42925,First Class,EM-13825
CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330
CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330
CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330
CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330
CA-2015-114181,42282,14/05/2015,Second Class,AF-10885
CA-2015-114181,42282,14/05/2015,Second Class,AF-10885
CA-2018-159506,27/11/2018,43143,Standard Class,JR-16210
CA-2018-159506,27/11/2018,43143,Standard Class,JR-16210
US-2015-137155,42015,42135,Standard Class,DL-12925
US-2015-137155,42015,42135,Standard Class,DL-12925
US-2015-137155,42015,42135,Standard Class,DL-12925
CA-2017-105746,30/12/2017,43101,First Class,BD-11605
US-2017-104815,42803,42925,Standard Class,RB-19570
CA-2018-157672,43230,43291,First Class,RB-19795
US-2017-166660,30/01/2017,42737,Second Class,TB-21250
US-2017-166660,30/01/2017,42737,Second Class,TB-21250
CA-2018-140802,21/04/2018,23/04/2018,First Class,KN-16390
CA-2018-140802,21/04/2018,23/04/2018,First Class,KN-16390
CA-2015-133830,42136,42289,Standard Class,RL-19615
CA-2015-133830,42136,42289,Standard Class,RL-19615
CA-2015-133830,42136,42289,Standard Class,RL-19615
CA-2015-100916,21/10/2015,26/10/2015,Standard Class,FH-14275
CA-2015-100916,21/10/2015,26/10/2015,Standard Class,FH-14275
CA-2015-100916,21/10/2015,26/10/2015,Standard Class,FH-14275
CA-2016-129532,42594,42716,Standard Class,YS-21880
CA-2016-129532,42594,42716,Standard Class,YS-21880
CA-2015-134726,42046,42196,Second Class,SW-20755
CA-2015-134726,42046,42196,Second Class,SW-20755
CA-2017-138597,18/12/2017,21/12/2017,First Class,PN-18775
CA-2016-123113,23/11/2016,27/11/2016,Second Class,AT-10735
CA-2016-123113,23/11/2016,27/11/2016,Second Class,AT-10735
CA-2016-169656,13/08/2016,16/08/2016,First Class,EJ-13720
CA-2016-142734,16/04/2016,21/04/2016,Standard Class,DM-13345
CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690
CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690
CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690
CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690
CA-2015-163223,21/03/2015,25/03/2015,Standard Class,KH-16690
CA-2018-122945,16/11/2018,22/11/2018,Standard Class,MB-18085
CA-2016-139738,25/09/2016,29/09/2016,Standard Class,DK-12895
CA-2017-158778,42864,42987,Standard Class,DB-13210
CA-2017-158778,42864,42987,Standard Class,DB-13210
CA-2017-158778,42864,42987,Standard Class,DB-13210
CA-2017-158778,42864,42987,Standard Class,DB-13210
CA-2018-119655,20/04/2018,24/04/2018,Standard Class,CV-12295
CA-2018-119655,20/04/2018,24/04/2018,Standard Class,CV-12295
CA-2016-164567,15/06/2016,19/06/2016,Standard Class,GK-14620
CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970
CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970
CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970
CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970
CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970
CA-2015-131947,17/09/2015,22/09/2015,Standard Class,JA-15970
CA-2017-152520,42954,43076,Standard Class,TH-21115
CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665
CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665
CA-2017-101791,27/05/2017,31/05/2017,Standard Class,BS-11665
CA-2018-121195,24/12/2018,27/12/2018,First Class,NS-18505
CA-2018-163209,43164,43286,Standard Class,MK-18160
CA-2018-163209,43164,43286,Standard Class,MK-18160
CA-2015-133354,22/02/2015,24/02/2015,First Class,SA-20830
US-2016-130491,42584,42676,First Class,BH-11710
US-2016-130491,42584,42676,First Class,BH-11710
US-2016-130491,42584,42676,First Class,BH-11710
CA-2016-113740,24/08/2016,28/08/2016,Second Class,SC-20380
CA-2015-148425,30/11/2015,42106,Standard Class,RF-19345
CA-2017-144309,43020,16/12/2017,Standard Class,CM-12235
CA-2017-144309,43020,16/12/2017,Standard Class,CM-12235
CA-2018-151225,27/10/2018,29/10/2018,First Class,JM-15655
CA-2018-151225,27/10/2018,29/10/2018,First Class,JM-15655
US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435
US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435
US-2015-144078,25/11/2015,29/11/2015,Standard Class,RB-19435
CA-2015-124464,14/07/2015,20/07/2015,Standard Class,SS-20515
CA-2016-136805,23/05/2016,27/05/2016,Second Class,NM-18445
CA-2016-136805,23/05/2016,27/05/2016,Second Class,NM-18445
US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095
US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095
US-2016-159499,21/11/2016,23/11/2016,Second Class,EM-14095
CA-2015-162089,30/03/2015,42008,First Class,MP-17470
CA-2015-162089,30/03/2015,42008,First Class,MP-17470
CA-2015-162089,30/03/2015,42008,First Class,MP-17470
US-2018-158526,29/12/2018,43466,Second Class,KH-16360
US-2018-158526,29/12/2018,43466,Second Class,KH-16360
US-2018-158526,29/12/2018,43466,Second Class,KH-16360
US-2018-158526,29/12/2018,43466,Second Class,KH-16360
US-2018-158526,29/12/2018,43466,Second Class,KH-16360
CA-2018-104885,43134,43315,Standard Class,DB-13555
CA-2018-104885,43134,43315,Standard Class,DB-13555
CA-2018-104885,43134,43315,Standard Class,DB-13555
CA-2018-104885,43134,43315,Standard Class,DB-13555
US-2017-157490,42896,42926,First Class,LB-16795
US-2017-157490,42896,42926,First Class,LB-16795
US-2017-157490,42896,42926,First Class,LB-16795
US-2017-157490,42896,42926,First Class,LB-16795
CA-2016-161452,42494,42678,Standard Class,CA-11965
US-2015-115196,42256,13/09/2015,Standard Class,DL-12925
CA-2017-138968,15/03/2017,16/03/2017,First Class,FC-14335
CA-2017-138968,15/03/2017,16/03/2017,First Class,FC-14335
CA-2016-101889,27/12/2016,31/12/2016,Standard Class,DB-13120
CA-2016-101889,27/12/2016,31/12/2016,Standard Class,DB-13120
CA-2018-110821,43289,43320,First Class,CK-12205
CA-2018-110821,43289,43320,First Class,CK-12205
CA-2016-121552,22/03/2016,27/03/2016,Standard Class,FW-14395
CA-2016-107685,30/11/2016,42412,Second Class,JM-15865
CA-2016-107685,30/11/2016,42412,Second Class,JM-15865
US-2015-120740,15/04/2015,15/04/2015,Same Day,PS-18970
US-2015-120740,15/04/2015,15/04/2015,Same Day,PS-18970
CA-2018-155740,30/07/2018,43139,First Class,TC-21475
CA-2018-146493,43106,43226,Standard Class,CV-12805
CA-2015-105417,42186,42339,Standard Class,VS-21820
CA-2015-105417,42186,42339,Standard Class,VS-21820
US-2018-141509,29/09/2018,43110,First Class,SC-20575
CA-2018-139493,13/09/2018,19/09/2018,Standard Class,SG-20605
CA-2015-151967,22/10/2015,26/10/2015,Standard Class,NB-18580
US-2017-140158,42835,42957,Standard Class,DR-12940
US-2017-140158,42835,42957,Standard Class,DR-12940
US-2017-140158,42835,42957,Standard Class,DR-12940
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560
CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560
CA-2018-133487,43256,43348,Second Class,TS-21655
CA-2015-142951,42226,42226,Same Day,JG-15115
CA-2015-133592,31/12/2015,42552,Standard Class,KM-16375
CA-2015-133592,31/12/2015,42552,Standard Class,KM-16375
CA-2015-133592,31/12/2015,42552,Standard Class,KM-16375
CA-2015-133592,31/12/2015,42552,Standard Class,KM-16375
CA-2015-133592,31/12/2015,42552,Standard Class,KM-16375
CA-2016-120782,28/04/2016,42374,First Class,SD-20485
CA-2016-120782,28/04/2016,42374,First Class,SD-20485
CA-2016-116876,14/02/2016,21/02/2016,Standard Class,TT-21070
CA-2016-116876,14/02/2016,21/02/2016,Standard Class,TT-21070
CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545
CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545
CA-2017-169838,25/11/2017,29/11/2017,Standard Class,BB-11545
US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420
US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420
US-2018-128951,15/07/2018,17/07/2018,First Class,RS-19420
CA-2015-102330,29/12/2015,42430,Standard Class,AI-10855
CA-2015-102330,29/12/2015,42430,Standard Class,AI-10855
CA-2017-118899,22/03/2017,22/03/2017,Same Day,MC-17275
CA-2018-107958,43138,43227,First Class,AH-10120
CA-2018-107958,43138,43227,First Class,AH-10120
CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170
CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170
CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170
CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170
CA-2018-151799,14/12/2018,18/12/2018,Standard Class,BF-11170
CA-2017-114601,26/08/2017,42775,Standard Class,AA-10480
CA-2017-114601,26/08/2017,42775,Standard Class,AA-10480
CA-2017-114601,26/08/2017,42775,Standard Class,AA-10480
CA-2017-114601,26/08/2017,42775,Standard Class,AA-10480
CA-2017-114601,26/08/2017,42775,Standard Class,AA-10480
CA-2018-100237,15/10/2018,19/10/2018,Standard Class,SV-20815
CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185
CA-2015-139542,25/10/2015,29/10/2015,Standard Class,EH-14185
US-2016-142811,42404,42555,Standard Class,JL-15850
CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250
CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250
CA-2018-139353,28/10/2018,30/10/2018,Second Class,JM-15250
CA-2015-150203,42136,42197,First Class,JB-15925
US-2018-101518,43170,43323,Standard Class,PB-19105
CA-2016-149636,42522,42705,Standard Class,SP-20620
CA-2016-149636,42522,42705,Standard Class,SP-20620
US-2018-146213,43352,14/09/2018,Standard Class,MC-17605
CA-2016-108588,42491,42644,Standard Class,BG-11695
CA-2016-108588,42491,42644,Standard Class,BG-11695
CA-2016-108588,42491,42644,Standard Class,BG-11695
US-2018-138086,16/04/2018,20/04/2018,Standard Class,JO-15550
CA-2016-139374,42652,14/09/2016,Standard Class,AR-10345
CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505
CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505
CA-2017-113978,25/09/2017,29/09/2017,Standard Class,TS-21505
US-2016-150231,16/03/2016,20/03/2016,Second Class,JK-15640
CA-2017-106915,26/11/2017,42778,Standard Class,GA-14515
US-2017-109260,26/09/2017,42745,Standard Class,TN-21040
CA-2018-104850,13/06/2018,19/06/2018,Standard Class,TW-21025
CA-2018-140508,18/09/2018,21/09/2018,First Class,PA-19060
CA-2018-143294,43137,43318,Standard Class,JD-15790
CA-2017-165673,15/05/2017,19/05/2017,Second Class,MN-17935
CA-2018-134418,15/09/2018,20/09/2018,Standard Class,GM-14500
US-2017-106313,22/08/2017,26/08/2017,Standard Class,DG-13300
CA-2015-105872,30/05/2015,42161,Standard Class,JG-15160
CA-2018-108287,18/12/2018,20/12/2018,First Class,AG-10330
CA-2018-141103,30/07/2018,43259,Standard Class,JF-15355
CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680
CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680
CA-2016-147816,24/09/2016,26/09/2016,Second Class,CM-11935
CA-2018-105326,20/08/2018,27/08/2018,Standard Class,KT-16480
CA-2017-133613,17/06/2017,22/06/2017,Standard Class,CP-12340
CA-2017-133613,17/06/2017,22/06/2017,Standard Class,CP-12340
CA-2017-133613,17/06/2017,22/06/2017,Standard Class,CP-12340
CA-2016-109113,19/12/2016,23/12/2016,Standard Class,EK-13795
CA-2016-156153,31/05/2016,42406,Second Class,CW-11905
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510
CA-2016-133242,18/06/2016,24/06/2016,Standard Class,KH-16510
CA-2016-158323,30/11/2016,42441,First Class,AB-10600
CA-2016-161795,21/12/2016,23/12/2016,Second Class,AH-10075
CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595
CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595
CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620
CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620
CA-2017-158925,24/10/2017,28/10/2017,Standard Class,JP-15460
CA-2015-155390,42167,42320,Standard Class,BG-11035
CA-2018-123071,43171,43263,First Class,CC-12550
CA-2018-156391,26/09/2018,28/09/2018,First Class,SL-20155
CA-2016-103093,42431,42553,Standard Class,FO-14305
US-2018-118941,43442,43442,Same Day,BB-11545
US-2018-118941,43442,43442,Same Day,BB-11545
US-2018-118941,43442,43442,Same Day,BB-11545
CA-2016-169299,24/08/2016,26/08/2016,First Class,DO-13435
CA-2018-154088,43445,17/11/2018,Standard Class,LB-16735
CA-2017-155978,42743,42743,Same Day,TS-21205
CA-2017-155978,42743,42743,Same Day,TS-21205
CA-2017-108196,25/11/2017,42778,Standard Class,CS-12505
CA-2017-108196,25/11/2017,42778,Standard Class,CS-12505
CA-2017-108196,25/11/2017,42778,Standard Class,CS-12505
CA-2017-152800,13/04/2017,15/04/2017,First Class,SP-20920
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,CD-12790
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,CD-12790
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,CD-12790
CA-2015-166961,27/12/2015,31/12/2015,Standard Class,CD-12790
CA-2017-139381,18/04/2017,22/04/2017,Standard Class,RF-19840
CA-2017-139381,18/04/2017,22/04/2017,Standard Class,RF-19840
CA-2016-132136,42585,42707,Standard Class,FO-14305
CA-2017-162236,42836,42897,Second Class,ER-13855
CA-2017-162236,42836,42897,Second Class,ER-13855
CA-2017-162236,42836,42897,Second Class,ER-13855
US-2015-111353,29/11/2015,42167,Standard Class,PB-19150
US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215
US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215
US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215
US-2017-117037,17/05/2017,20/05/2017,First Class,LW-17215
CA-2018-160801,19/09/2018,19/09/2018,Same Day,FG-14260
CA-2017-108364,19/12/2017,24/12/2017,Standard Class,BP-11050
CA-2018-169362,43444,15/10/2018,First Class,SP-20860
CA-2016-127481,42716,15/12/2016,Second Class,JD-15895
CA-2016-127481,42716,15/12/2016,Second Class,JD-15895
